# figure7.dat
# Data for ANSI Z136.1 Figure 7
# alpha = 1.0 mrad
1.000e-13   1.000e-7
1.000e-11   1.000e-7
1.000e-11   2.000e-7
5.000e-06   2.000e-7
1.000e+00   1.800e-3


# alpha = 7.5 mrad
1.000e-13   7.500e-7
1.000e-11   7.500e-7
1.000e-11   1.500e-6
5.000e-06   1.500e-6
6.250e-04   5.336e-5
1.406e-03   6.535e-5
1.000e+00   9.000e-3


# alpha = 25.0 mrad
1.000e-13   8.333e-6
1.000e-11   8.333e-6
1.000e-11   1.667e-5
5.000e-06   1.667e-5
6.250e-04   5.929e-4
1.563e-02   1.326e-3
1.000e+00   3.000e-2


# alpha = 100.0
1.000e-13   1.333e-04
1.000e-11   1.333e-04
1.000e-11   2.667e-04
5.000e-06   2.667e-04
6.250e-04   9.487e-03
2.500e-01   4.243e-02
1.000e+00   1.200e-01
